20963,#doc=muzika.2.txt,,,,,,,,,,,,,,
21605,21,трудный,ТРУДНЫЙ,A - nom sg plen m -,,,й,ы,н,д,у,р,A,ТРУДНЫЙ,A - nom sg plen m -
21606,22,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21607,23,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21608,24,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21609,25,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21610,26,период,ПЕРИОД,S m inan acc sg,,,д,о,и,р,е,п,S,ПЕРИОД,S m inan acc sg
21611,27,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21612,28,примерно,ПРИМЕРНО,ADV -,,,о,н,р,е,м,и,ADV,ПРИМЕРНО,ADV -
21613,29,с,С,PR,,,с,,,,,,PR,С,PR
21614,30,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21615,31,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21616,32,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21617,33,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21618,34,	,_,,,,,,,,,,,_,35
21619,35,читырнацти,ЧЕТЫРНАДЦАТЬ,distort,,,и,т,ц,а,н,р,S,ЧИТЫРНАЦТИ,S n inan nonflex nonflex
21620,36,	,_,,,,,,,,,,,_,37
21621,37,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21622,38,четырнадцати,ЧЕТЫРНАДЦАТЬ,NUM loc - -,,,и,т,а,ц,д,а,NUM,ЧЕТЫРНАДЦАТЬ,NUM loc - -
21623,39,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21624,40,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21625,41,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21626,42,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21627,43,до,ДО,PR,,,о,д,,,,,PR,ДО,PR
21628,44,семнадцати,СЕМНАДЦАТЬ,NUM loc - -,,,и,т,а,ц,д,а,NUM,СЕМНАДЦАТЬ,NUM loc - -
21629,45,лет,ГОД,S m inan gen pl,,,т,е,л,,,,S,ГОД,S m inan gen pl
21630,46,.,.,SENT,,,,,,,,,SENT,.,SENT
21631,,,,,,,,,,,,,,,
21632,1,Вот,ВОТ,PART,,,т,о,в,,,,PART,ВОТ,PART
21633,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21634,3,и,И,CONJ,,,и,,,,,,CONJ,И,CONJ
21635,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21636,5,как бы,как бы,0 раздельно,,,ы,б, ,к,а,к,-,как бы,-
21637,6,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21638,7,его,ОН,SPRO sg 3p m acc,,,о,г,е,,,,SPRO,ОН,SPRO sg 3p m acc
21639,8,музыка,МУЗЫКА,S f inan nom sg,,,а,к,ы,з,у,м,S,МУЗЫКА,S f inan nom sg
21640,9,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21641,10,она,ОНА,SPRO sg 3p f nom,,,а,н,о,,,,SPRO,ОНА,SPRO sg 3p f nom
21642,11,может,МОЧЬ,V ipf praes sg indic - 3p,,,т,е,ж,о,м,,V,МОЧЬ,V ipf praes sg indic - 3p
21643,12,звучать,ЗВУЧАТЬ,V ipf - - inf - -,,,ь,т,а,ч,у,в,V,ЗВУЧАТЬ,V ipf - - inf - -
21644,13,довольно,ДОВОЛЬНО,ADV -,,,о,н,ь,л,о,в,ADV,ДОВОЛЬНО,ADV -
21645,14,грустно,ГРУСТНО,ADV -,,,о,н,т,с,у,р,ADV,ГРУСТНО,ADV -
21646,15,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21647,16,но,НО,CONJ,,,о,н,,,,,CONJ,НО,CONJ
21648,17,на,НА,PR,,,а,н,,,,,PR,НА,PR
21649,18,самом,САМЫЙ,A - loc sg plen n -,,,м,о,м,а,с,,A,САМЫЙ,A - loc sg plen n -
21650,19,деле,ДЕЛО,S n inan loc sg,,,е,л,е,д,,,S,ДЕЛО,S n inan loc sg
21651,20,она,ОНА,SPRO sg 3p f nom,,,а,н,о,,,,SPRO,ОНА,SPRO sg 3p f nom
21652,21,о,О,PR,,,о,,,,,,PR,О,PR
21653,22,том,ТО,S n - loc sg,,,м,о,т,,,,S,ТО,S n - loc sg
21654,23,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21655,24,что,ЧТО,CONJ,,,о,т,ч,,,,CONJ,ЧТО,CONJ
21656,25,в,В,PR,,,в,,,,,,PR,В,PR
21657,26,конце,КОНЕЦ,S m inan loc sg,,,е,ц,н,о,к,,S,КОНЕЦ,S m inan loc sg
21658,27,концов,КОНЕЦ,S m inan gen pl,,,в,о,ц,н,о,к,S,КОНЕЦ,S m inan gen pl
21659,28,это,ЭТО,SPRO inan sg nom ,,,о,т,э,,,,S,ЭТО,S n - acc sg
21660,29,все,ВСЕ,SPRO inan  acc pl,,,е,с,в,,,,S,ВСЕ,S - - acc pl
21661,30,закончится,ЗАКОНЧИТЬСЯ,V pf fut sg indic - 3p,,,я,с,т,и,ч,н,V,ЗАКОНЧИТЬСЯ,V pf fut sg indic - 3p
21662,31,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21663,32,и,И,CONJ,,,и,,,,,,CONJ,И,CONJ
21664,33,все,ВСЕ,SPRO inan  acc pl,,,е,с,в,,,,S,ВСЕ,S - - acc pl
21665,34,будет,БЫТЬ,V pf fut sg indic - 3p,,,т,е,д,у,б,,V,БЫТЬ,V ipf praes sg indic - 3p
21666,35,нормально,НОРМАЛЬНО,ADV -,,,о,н,ь,л,а,м,ADV,НОРМАЛЬНО,ADV -
21667,36,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21668,37,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21669,38,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21670,39,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21671,40,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21672,41,	,_,,,,,,,,,,,_,42
21673,42,тои..,ТО есть ,слитно distort,,,,,и,о,т,,S,ТОЙ..,S m inan gen sg
21674,43,ысть,еСТЬ,distort слитно,,,ь,т,с,ы,,,S,ЫСТЬ,S f inan acc sg
21675,44,	,_,,,,,,,,,,,_,45
21676,45,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21677,46,то есть,то есть,раздельно 5,,,ь,т,с,е, ,о,-,то есть,-
21678,47,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21679,48,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21680,49,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21681,50,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21682,51,..,..,SENT,,,,,,,,,SENT,..,SENT
21683,,,,,,,,,,,,,,,
21684,1,Надо,НАДО,ADV -,,,о,д,а,н,,,ADV,НАДО,ADV -
21685,2,просто,ПРОСТО,ADV -,,,о,т,с,о,р,п,PART,ПРОСТО,PART
21686,3,это,ЭТО,SPRO inan sg nom ,,,о,т,э,,,,S,ЭТО,S n inan acc sg
21687,4,пережить,ПЕРЕЖИТЬ,V pf - - inf - -,,,ь,т,и,ж,е,р,V,ПЕРЕЖИТЬ,V pf - - inf - -
21688,5,.,.,SENT,,,,,,,,,SENT,.,SENT
21689,,,,,,,,,,,,,,,
21690,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
21691,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
21692,3,А,А,CONJ,,,а,,,,,,PART,А,PART
21693,4,ты,ТЫ,SPRO sg 2p - nom,,,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom
21694,5,еще,ЕЩЕ,ADV -,,,е,щ,е,,,,ADV,ЕЩЕ,ADV -
21695,6,какую-нибудь,КАКОЙ-НИБУДЬ,A - acc sg plen f ,,,ь,д,у,б,и,н,A,КАКОЙ-НИБУДЬ,A - acc sg plen f inan
21696,7,музыку,МУЗЫКА,S f inan acc sg,,,у,к,ы,з,у,м,S,МУЗЫКА,S f inan acc sg
21697,8,слушаешь,СЛУШАТЬ,V ipf praes sg indic - 2p,,,ь,ш,е,а,ш,у,V,СЛУШАТЬ,V ipf praes sg indic - 2p
21698,9,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21699,10,кроме,КРОМЕ,PR,,,е,м,о,р,к,,PR,КРОМЕ,PR
21700,11,такой,ТАКОЙ,A - nom sg plen m -,,,й,о,к,а,т,,A,ТАКОЙ,A - gen sg plen f -
21701,12,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21702,13,которая,КОТОРЫЙ,A - nom sg plen f -,,,я,а,р,о,т,о,A,КОТОРЫЙ,A - nom sg plen f -
21703,14,наводит,НАВОДИТЬ,V ipf praes sg indic - 3p,,,т,и,д,о,в,а,V,НАВОДИТЬ,V ipf praes sg indic - 3p
21704,15,тебя,ТЫ,SPRO sg 2p - gen,,,я,б,е,т,,,SPRO,ТЫ,SPRO sg 2p - acc
21705,16,на,НА,PR,,,а,н,,,,,PR,НА,PR
21706,17,мысли,МЫСЛЬ,S f inan nom pl,,,и,л,с,ы,м,,S,МЫСЛЬ,S f inan gen sg
21707,18,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21708,19,что,ЧТО,CONJ,,,о,т,ч,,,,CONJ,ЧТО,CONJ
21709,20,все,ВСЕ,SPRO inan  acc pl,,,е,с,в,,,,S,ВСЕ,S - - acc pl
21710,21,нужно,НУЖНО,ADV -,,,о,н,ж,у,н,,ADV,НУЖНО,ADV -
21711,22,пережить,ПЕРЕЖИТЬ,V pf - - inf - -,,,ь,т,и,ж,е,р,V,ПЕРЕЖИТЬ,V pf - - inf - -
21712,23,?,?,SENT,,,,,,,,,SENT,?,SENT
21713,,,,,,,,,,,,,,,
21714,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
21715,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
21716,3,Ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
21717,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21718,5,Арктик,АРКТИК,new nonflex,,,к,и,т,к,р,а,S,АРКТИК,S m anim nom sg
21719,6,Манкис,МАНКИС,new nonflex,,,с,и,к,н,а,м,S,МАНКИС,S m anim nom sg
21720,7,.,.,SENT,,,,,,,,,SENT,.,SENT
21721,,,,,,,,,,,,,,,
21722,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
21723,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
21724,3,А,А,CONJ,,,а,,,,,,S,А,S - - nonflex nonflex
21725,4,они,ОНИ,SPRO pl - - nom,,,и,н,о,,,,SPRO,ОНИ,SPRO pl - - nom
21726,5,про,ПРО,PR,,,о,р,п,,,,PR,ПРО,PR
21727,6,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21728,7,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21729,8,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21730,9,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21731,10,	,_,,,,,,,,,,,_,11
21732,11,че,ЧТО,distort,,,е,ч,,,,,S,ЧЕ,S n inan nonflex nonflex
21733,12,	,_,,,,,,,,,,,_,13
21734,13,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21735,14,что,ЧТО,CONJ,,,о,т,ч,,,,CONJ,ЧТО,CONJ
21736,15,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21737,16,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21738,17,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21739,18,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21740,19,поют,ПЕТЬ,V ipf praes pl indic - 3p,,,т,ю,о,п,,,V,ПЕТЬ,V ipf praes pl indic - 3p
21741,20,?,?,SENT,,,,,,,,,SENT,?,SENT
21742,,,,,,,,,,,,,,,
21743,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
21744,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
21745,3,Ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
21746,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21747,5,вот,ВОТ,PART,,,т,о,в,,,,PART,ВОТ,PART
21748,6,это,ЭТО,SPRO inan sg nom ,,,о,т,э,,,,S,ЭТО,S n - nom sg
21749,7,как раз,как раз,0 раздельно,,,з,а,р, ,к,а,-,как раз,-
21750,8,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21751,9,именно,ИМЕННО,PART,,,о,н,н,е,м,и,PART,ИМЕННО,PART
21752,10,та,ТОТ,A - nom sg plen f -,,,а,т,,,,,A,ТОТ,A - nom sg plen f -
21753,11,группа,ГРУППА,S f inan nom sg,,,а,п,п,у,р,г,S,ГРУППА,S f inan nom sg
21754,12,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21755,13,которая,КОТОРЫЙ,A - nom sg plen f -,,,я,а,р,о,т,о,A,КОТОРЫЙ,A - nom sg plen f -
21756,14,сосредоточена,СОСРЕДОТОЧИТЬ,PARTCP pf praet - sg brev f pass -,,,а,н,е,ч,о,т,PARTCP,СОСРЕДОТОЧИТЬ,PARTCP pf praet - sg brev f pass -
21757,15,на,НА,PR,,,а,н,,,,,PR,НА,PR
21758,16,любви,ЛЮБОВЬ,S f inan loc sg,,,и,в,б,ю,л,,S,ЛЮБОВЬ,S f inan loc sg
21759,17,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21760,18,но,НО,CONJ,,,о,н,,,,,CONJ,НО,CONJ
21761,19,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21762,20,как бы,как бы,0 раздельно,,,ы,б, ,к,а,к,-,как бы,-
21763,21,...,...,SENT,,,,,,,,,SENT,...,SENT
21764,,,,,,,,,,,,,,,
21765,1,Не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
21766,2,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21767,3,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21768,4,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21769,5,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21770,6,	,_,,,,,,,,,,,_,7
21771,7,прастааая,ПРОСТАЯ,anom A f sg 3p nom ,,,я,а,а,а,т,с,S,ПРАСТАААЯ,S - inan nonflex nonflex
21772,8,	,_,,,,,,,,,,,_,7
21773,9,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21774,10,простая,ПРОСТОЙ,A - nom sg plen f -,,,я,а,т,с,о,р,A,ПРОСТОЙ,A - nom sg plen f -
21775,11,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21776,12,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21777,13,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21778,14,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21779,15,любовь,ЛЮБОВЬ,S f inan nom sg,,,ь,в,о,б,ю,л,S,ЛЮБОВЬ,S f inan nom sg
21780,16,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21781,17,любовь,ЛЮБОВЬ,S f inan nom sg,,,ь,в,о,б,ю,л,S,ЛЮБОВЬ,S f inan nom sg
21782,18,..,..,SENT,,,,,,,,,SENT,..,SENT
21783,,,,,,,,,,,,,,,
21784,1,У,У,PR,,,у,,,,,,PR,У,PR
21785,2,них,ОНИ,SPRO pl - - loc,,,х,и,н,,,,SPRO,ОНИ,SPRO pl - - loc
21786,3,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21787,4,у,У,PR,,,у,,,,,,PR,У,PR
21788,5,них,ОНИ,SPRO pl - - loc,,,х,и,н,,,,SPRO,ОНИ,SPRO pl - - loc
21789,6,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21790,7,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21791,8,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21792,9,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21793,10,	,_,,,,,,,,,,,_,11
21794,11,мамало,МАЛО,NUM - - -,,,о,л,а,м,а,м,ADV,МАМАЛО,ADV -
21795,12,	,_,,,,,,,,,,,_,11
21796,13,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21797,14,мало,МАЛО,NUM - - -,,,о,л,а,м,,,NUM,МАЛО,NUM - - -
21798,15,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21799,16,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21800,17,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21801,18,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21802,19,таких,ТАКОЙ,A - gen pl plen - -,,,х,и,к,а,т,,A,ТАКОЙ,A - gen pl plen - -
21803,20,песен,ПЕСНЯ,S f inan gen pl,,,н,е,с,е,п,,S,ПЕСНЯ,S f inan gen pl
21804,21,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21805,22,я,Я,SPRO sg 1p - nom,,,я,,,,,,SPRO,Я,SPRO sg 1p - nom
21806,23,не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
21807,24,одной,ОДИН,ANUM gen sg f ,,,й,о,н,д,о,,A,ОДИН,A - gen sg plen f -
21808,25,не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
21809,26,заметила,ЗАМЕТИТЬ,V pf praet sg indic f -,,,а,л,и,т,е,м,V,ЗАМЕТИТЬ,V pf praet sg indic f -
21810,27,.,.,SENT,,,,,,,,,SENT,.,SENT
21811,,,,,,,,,,,,,,,
21812,1,Ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
21813,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21814,3,как бы,как бы,0 раздельно,,,ы,б, ,к,а,к,-,как бы,-
21815,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21816,5,о,О,PR,,,о,,,,,,PR,О,PR
21817,6,том,ТО,S n - loc sg,,,м,о,т,,,,S,ТО,S n - loc sg
21818,7,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21819,8,что,ЧТО,CONJ,,,о,т,ч,,,,CONJ,ЧТО,CONJ
21820,9,...,...,SENT,,,,,,,,,SENT,...,SENT
21821,,,,,,,,,,,,,,,
21822,1,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21823,2,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21824,3,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21825,4,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21826,5,	,_,,,,,,,,,,,_,6
21827,6,ааа,А,CONJ,,,а,а,а,,,,S,ААА,S m inan nonflex nonflex
21828,7,	,_,,,,,,,,,,,_,6
21829,8,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21830,9,а,А,CONJ,,,а,,,,,,CONJ,А,CONJ
21831,10,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21832,11,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21833,12,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21834,13,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21835,14,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21836,15,бывают,БЫВАТЬ,V ipf praes pl indic - 3p,,,т,ю,а,в,ы,б,V,БЫВАТЬ,V ipf praes pl indic - 3p
21837,16,такие,ТАКОЙ,A - nom pl plen - -,,,е,и,к,а,т,,A,ТАКОЙ,A - nom pl plen - -
21838,17,отношения,ОТНОШЕНИЕ,S n inan nom pl,,,я,и,н,е,ш,о,S,ОТНОШЕНИЕ,S n inan nom pl
21839,18,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21840,19,когда,КОГДА,CONJ,,,а,д,г,о,к,,CONJ,КОГДА,CONJ
21841,20,ты,ТЫ,SPRO sg 2p - nom,,,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom
21842,21,прям,ПРЯМО,distort ,,,м,я,р,п,,,A,ПРЯМОЙ,A - - sg brev m -
21843,22,буквально,БУКВАЛЬНО,ADV -,,,о,н,ь,л,а,в,ADV,БУКВАЛЬНО,ADV -
21844,23,зависишь,ЗАВИСЕТЬ,V ipf praes sg indic - 2p,,,ь,ш,и,с,и,в,V,ЗАВИСЕТЬ,V ipf praes sg indic - 2p
21845,24,от,ОТ,PR,,,т,о,,,,,PR,ОТ,PR
21846,25,человека,ЧЕЛОВЕК,S m anim gen sg,,,а,к,е,в,о,л,S,ЧЕЛОВЕК,S m anim gen sg
21847,26,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21848,27,прям,ПРЯМО,distort ,,,м,я,р,п,,,A,ПРЯМОЙ,A - - sg brev m -
21849,28,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21850,29,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21851,30,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21852,31,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21853,32,	,_,,,,,,,,,,,_,33
21854,33,какбк,КАК БЫ,distort раздельно,,,к,б,к,а,к,,NONLEX,КАКБК,NONLEX
21855,34,как,КАК,CONJ,,,к,а,к,,,,CONJ,КАК,CONJ
21856,35,	,_,,,,,,,,,,,_,36
21857,36,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21858,37,как бы,как бы,0 раздельно,,,ы,б, ,к,а,к,-,как бы,-
21859,38,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21860,39,как,КАК,ADV -,,,к,а,к,,,,ADV,КАК,ADV -
21861,40,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21862,41,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21863,42,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21864,43,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21865,44,твой,ТВОЙ,A - nom sg plen m -,,,й,о,в,т,,,A,ТВОЙ,A - nom sg plen m -
21866,45,наркотик,НАРКОТИК,S m inan nom sg,,,к,и,т,о,к,р,S,НАРКОТИК,S m inan nom sg
21867,46,.,.,SENT,,,,,,,,,SENT,.,SENT
21868,,,,,,,,,,,,,,,
21869,1,Ии,И,CONJ,,,и,и,,,,,S,ИЯ,S f anim loc sg
21870,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21871,3,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21872,4,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21873,5,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21874,6,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21875,7,	,_,,,,,,,,,,,_,8
21876,8,всьвсе,ВСЕ,distort SPRO inan  acc pl,,,е,с,в,ь,с,в,ADV,ВСЬВСЕ,ADV -
21877,9,	,_,,,,,,,,,,,_,8
21878,10,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21879,11,все,ВСЕ,SPRO inan  acc pl,,,е,с,в,,,,ADV,ВСЕ,ADV -
21880,12,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21881,13,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21882,14,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21883,15,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21884,16,что,ЧТО,CONJ,,,о,т,ч,,,,CONJ,ЧТО,CONJ
21885,17,он,ОН,SPRO sg 3p m nom,,,н,о,,,,,SPRO,ОН,SPRO sg 3p m nom
21886,18,может,МОЧЬ,V ipf praes sg indic - 3p,,,т,е,ж,о,м,,V,МОЧЬ,V ipf praes sg indic - 3p
21887,19,думать,ДУМАТЬ,V ipf - - inf - -,,,ь,т,а,м,у,д,V,ДУМАТЬ,V ipf - - inf - -
21888,20,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21889,21,это..,ЭТО,SPRO inan sg nom ,,,,,о,т,э,,PART,ЭТО..,PART
21890,22,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21891,23,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21892,24,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21893,25,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21894,26,	,_,,,,,,,,,,,_,27
21895,27,ээ,Э,INTJ distort,,,э,э,,,,,NONLEX,ЭЭ,NONLEX
21896,28,	,_,,,,,,,,,,,_,27
21897,29,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21898,30,э,Э,INTJ,,,э,,,,,,INTJ,Э,INTJ
21899,31,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21900,32,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21901,33,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21902,34,>..,>..,PUNC,,,,,,,,,PUNC,>..,PUNC
21903,35,Все,ВСЕ,SPRO inan  gen pl,,,е,с,в,,,,S,ВСЕ,S - - nom pl
21904,36,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21905,37,о,О,PR,,,о,,,,,,PR,О,PR
21906,38,чем,ЧТО,SPRO sg ins ,,,м,е,ч,,,,S,ЧТО,S n - ins sg
21907,39,ты,ТЫ,SPRO sg 2p - nom,,,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom
21908,40,можешь,МОЧЬ,V ipf praes sg indic - 2p,,,ь,ш,е,ж,о,м,V,МОЧЬ,V ipf praes sg indic - 2p
21909,41,думать,ДУМАТЬ,V ipf - - inf - -,,,ь,т,а,м,у,д,V,ДУМАТЬ,V ipf - - inf - -
21910,42,-,-,PUNC,,,,,,,,,PUNC,-,PUNC
21911,43,это,ЭТО,SPRO inan sg nom ,,,о,т,э,,,,S,ЭТО,S n - nom sg
21912,44,только,ТОЛЬКО,PART,,,о,к,ь,л,о,т,PART,ТОЛЬКО,PART
21913,45,о,О,PR,,,о,,,,,,PR,О,PR
21914,46,нем,ОН,SPRO sg 3p m loc,,,м,е,н,,,,SPRO,ОН,SPRO sg 3p m loc
21915,47,.,.,SENT,,,,,,,,,SENT,.,SENT
21916,,,,,,,,,,,,,,,
21917,1,Вот,ВОТ,PART,,,т,о,в,,,,PART,ВОТ,PART
21918,2,.,.,SENT,,,,,,,,,SENT,.,SENT
21919,,,,,,,,,,,,,,,
21920,1,Ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
21921,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21922,3,то есть,то есть,раздельно 6,,,ь,т,с,е, ,о,-,то есть,-
21923,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21924,5,такое,ТАКОЙ,A - nom sg plen n -,,,е,о,к,а,т,,A,ТАКОЙ,A - nom sg plen n -
21925,6,..,..,SENT,,,,,,,,,SENT,..,SENT
21926,,,,,,,,,,,,,,,
21927,1,И,И,CONJ,,,и,,,,,,CONJ,И,CONJ
